PG.ProteinGroups	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T21	T22	T23	T26	T27	T28	T29	T30	T32	T33	T34	T35	T36	T37	T38	T39	T42	T43	T44	T45	T46	T47	T48	T50	T51	T52	T53	T55	T57	T58	T59	T60	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76
Q9BTC0	22.2198657	18.83103928	19.06030738	18.14022909	20.98807398	20.77344993	18.9272224	19.70098901	18.52138298	20.42596907	20.56178868	20.93764187	18.32231961	20.1234928	20.54549573	18.67779404	20.66731298	20.10382805	18.37646299	20.47525301	17.59648757	19.44239064	19.00715049	20.21365574	19.16098914	19.79451264	19.21580314	19.92123359	18.2364398	19.7242633	17.71853497	17.56848872	17.25907185	20.68406103	20.21733918	17.06117142	19.25036753	20.93799254	18.91947713	19.22386561	19.17090856	18.83818185	18.57111077	19.06829398	18.47713693	19.87133093	19.85966246	19.60057991	20.7878415	19.22758804	19.13065178	19.14418195	19.43578571	18.51046225	22.29578168	20.30469333	22.13522909	19.39109685	19.30981466	0.576602815	15.65670417	20.04304598
Q9BTE7	22.66688375	19.27583266	19.26434566	19.28753189	21.44932726	20.09975969	18.84228694	18.16755719	0.582201108	0.581579554	21.28323675	21.27225303	17.93942515	18.42574529	23.22096765	19.03480987	17.89687237	20.83372301	18.48892498	17.05966232	16.95850616	18.01927071	18.92944643	0.5878166	18.42419039	19.13853258	19.72634312	17.68689993	18.33736234	19.05678901	18.69270425	19.30572696	20.54141062	16.80983661	18.86155646	20.10004406	19.21286355	0.588838134	17.709037	19.03247307	19.35499319	18.61502418	18.42081245	18.74177823	21.70239349	20.62159683	0.589809317	19.98203143	0.579909234	19.94453657	19.37864703	18.924642	18.57909987	19.38876057	0.591867461	0.575375955	0.587347444	20.25565534	18.87918526	0.586207826	16.12025908	19.02940367
Q9BTL3	0.577903819	18.65340514	18.95806944	18.15847563	18.75233797	18.86853152	18.73147348	17.698195	0.584610598	20.93906191	0.581146646	0.589282537	19.01723099	18.49572355	17.58018713	17.0554635	16.83034412	0.575379562	19.46121513	0.583348391	0.588432891	17.68236971	18.56059604	20.21560646	17.06148689	17.33579936	18.52856702	18.47126874	18.48169204	17.12550129	16.59874416	18.80240434	0.589374553	17.22299635	16.50005932	0.576877177	18.15551466	0.588672515	17.82176668	17.91641098	0.578820787	17.6731377	16.29815265	17.46401396	17.24594941	18.94646941	17.60434939	16.21338624	19.90733383	18.58864419	18.5417697	18.51879769	18.30302275	18.1803065	17.36878765	20.02590464	0.579984147	18.48204375	18.14006679	0.588076761	1.763995024	0.592347741
Q9BTT0	17.98143471	20.04127998	20.89805663	20.52277068	19.73351697	20.93670012	20.75181995	20.58394768	0.576765382	0.588430393	19.74234809	19.54711364	19.55473217	20.35716631	21.4137542	19.50769884	18.55293898	0.577484534	20.26576869	0.592441339	20.03140085	20.27202032	20.44604764	0.585035977	20.68041683	18.67208646	19.86808647	19.36932617	20.18087221	20.28781832	20.34240365	20.1345631	0.587511757	19.94879238	20.86224063	17.8211124	20.7953562	0.582407114	20.14047829	20.60194575	0.585951808	20.11748236	19.33706202	20.22117658	20.20616853	19.61702673	0.58207188	20.58075265	0.593898278	19.58470152	20.81601694	20.20948713	21.09392122	20.40358394	0.588623133	19.45140004	0.58936385	19.46594697	19.92842729	21.7245304	19.83011341	19.41173337
Q9BTT4	0.587422787	17.39243718	17.22303481	16.36591937	0.588731084	17.63909623	18.18290698	17.91259454	0.583744015	0.591140937	17.14262361	0.578054768	0.585375986	17.95981732	0.582789307	16.72120748	12.99206858	0.584699431	17.04565069	15.85807749	14.00245314	19.01237459	16.31817054	0.588033219	17.68381234	18.01502143	16.97739174	17.65711255	18.14402741	0.580814637	17.13387046	21.97126357	0.575390817	0.581796637	14.23764908	0.579272584	17.37302974	0.577053626	0.58516764	0.585506568	0.575601198	17.84063906	17.72555057	17.80982699	0.587583121	0.582012404	0.578755368	17.00716846	0.590442459	18.58991706	19.60242363	19.00822497	17.92308497	0.590270733	0.591381591	0.575599556	0.579612984	16.25102104	18.76483171	0.587632843	0.576831299	15.28771196
Q9BTV6	0.587339247	18.77473278	0.59210385	18.79115066	0.590815012	19.59127363	18.29332135	18.32534142	0.589168625	0.593957331	0.586612601	0.578772541	0.59321982	18.38366079	0.592993179	0.5798074	0.585436983	0.577659798	0.577352445	0.582723358	0.580894938	18.68122533	0.577868596	0.578869917	18.19669022	18.63343175	0.593107102	0.576633084	18.89426148	0.584026724	19.2018082	19.03070872	0.588098338	0.576542869	19.11335715	0.580761231	18.90671328	0.59057941	0.589140459	0.584671945	0.575344001	18.88663163	0.587647609	18.61293147	0.592733645	0.579853662	0.577742111	0.579305619	0.590802967	0.578606368	0.579585766	0.578353688	18.52686288	0.579712932	0.588915612	0.593727157	0.586974267	18.83174078	18.8655007	0.57723218	0.581534004	0.582824533
Q9BTX1	17.90109844	17.81751274	17.53797787	17.73333046	19.28607644	19.2276108	18.06074952	18.32669473	21.1882627	20.00820599	18.55214513	15.20557611	16.898253	17.69695193	13.65584	17.97232619	18.4931589	16.66126152	16.94308997	19.21430281	20.20146962	18.12832636	18.13752654	20.44676137	18.34872545	18.2601032	18.49626512	18.3315006	18.49840089	17.69239883	18.75804892	19.54420404	17.50976111	18.68808785	18.99910266	18.40622369	17.92624441	19.34267356	18.63161493	18.65630014	18.32093204	18.83284212	18.46870942	18.50898555	16.67347601	19.05682671	18.59410189	18.08676163	21.65574077	17.80745192	17.73205343	18.22132529	16.85526039	18.44364207	21.13876504	19.12926446	1.289596937	17.92833304	17.89112926	0.580674013	17.22485473	16.940317
Q9BTX7	0.575476019	15.82108728	16.23286926	15.97801851	0.594226293	14.72216662	18.30506979	16.7994759	0.590783975	0.584475883	16.5414924	0.584390649	0.584637479	18.42591262	0.586724637	13.9057972	16.206823	0.589303411	16.79985965	0.578913418	0.579103759	19.78910395	15.79872897	0.591229737	17.9435258	14.76610242	15.50038749	16.10443863	14.93244537	1	18.36296194	17.05370552	16.87206593	0.586347819	15.12218311	0.585082618	15.27847101	0.579255873	0.586046052	0.590819612	17.73022964	17.32911308	17.37962228	15.58692967	0.57701451	0.590071397	0.594270714	16.43446025	0.585230096	16.98384577	18.10497316	0.578194479	0.58375496	18.31195905	0.591162563	0.582445036	0.586080958	0.581190799	16.23496533	0.57862432	0.576791836	16.07992597
Q9BU89	17.80657106	17.45263451	18.16669821	18.1864037	14.27026281	18.7580294	18.02458172	17.37097349	15.77812417	0.582394843	0.577548337	16.98500925	18.19942583	20.12007299	19.273969	16.42024295	17.20721381	0.586799925	17.54495606	16.13727496	0.577599736	17.54427869	18.11337178	0.586486186	18.43691661	16.87401401	17.52728299	18.13055988	17.38502557	18.10614868	17.64449038	16.03982905	14.93669059	18.21218153	17.41697814	16.78883321	17.92792188	0.580392584	18.13453129	20.36550387	16.18708834	17.31845675	17.84768937	18.53330715	17.9280544	18.35104018	21.00942134	17.51517201	0.593846712	20.00590325	18.32397557	18.22057229	16.82237973	17.73338074	16.60510023	15.8852834	0.576053353	0.583898324	18.80418933	0.582263539	18.18496718	17.80826457
Q9BUB5	0.575492375	15.10757037	16.70680078	16.48569888	16.90374461	17.80204614	16.7699496	15.71474305	0.587878889	0.583590065	0.586534182	0.583488117	18.27531819	16.08288075	0.581145207	15.4932123	15.59575579	0.578966365	16.24712915	0.576590893	0.590676198	16.96366862	17.10785879	0.583002234	16.24358282	16.75935071	17.30722041	17.16081808	15.04666609	15.72488434	15.48306379	16.72569836	17.82167396	17.54185747	17.30440675	0.586699571	15.84179543	0.576174217	20.07399475	19.21118056	0.577961056	17.56660561	16.17205876	16.28455853	0.594288558	16.97936318	18.73637602	0.575483956	0.578828203	16.54410649	16.18073824	14.77503281	17.51985062	18.01230178	0.586073866	0.592648662	0.594377274	16.80472286	16.65898437	0.585798601	16.0847359	16.50163871
Q9BUE6	18.04406871	18.24084853	18.6184982	18.90803385	16.40903401	17.4984743	17.28199396	18.48601511	0.593559826	0.589010515	19.32867808	19.27045902	19.40967346	19.34863577	18.56986291	19.39958108	17.89358113	19.58860748	18.81447793	18.43259211	19.44113078	17.95139696	17.87595413	0.592423868	19.09518097	18.82785941	19.69280033	19.66106609	18.70415969	18.0159421	19.36210609	18.95338699	18.57124713	19.76867915	17.94636303	18.7067188	19.02210803	0.593946739	20.30413111	0.580206012	16.0419704	18.28156828	18.8080917	18.0426099	0.581948535	17.78486615	0.585592717	18.62203081	0.587503238	16.23019478	18.65113295	18.28825554	19.36938821	18.36573386	0.576071813	18.08100387	0.585150172	18.86611036	17.07026133	0.583651133	21.82689175	18.29652544
Q9BUL9	19.3470997	17.92480788	17.38032908	17.16660199	19.598644	14.41129801	17.73794893	16.26713014	0.579360395	0.584745472	0.591206012	19.89305855	0.586163213	18.54139987	19.01171318	17.78092798	18.78488272	0.582954999	14.11061011	20.10827	19.85173646	16.51851485	14.94124547	20.12787927	17.98957458	19.32003463	18.4458373	18.47945588	17.4249765	17.7465994	17.89644309	18.39748363	19.53602934	20.03519713	18.35687734	19.1207079	18.17827231	20.43951362	0.590260247	17.65310693	0.588749016	17.50929588	16.8958086	17.14050637	19.04716103	19.62223239	19.01631404	19.53685381	21.93727593	18.12061094	18.1758594	16.36389051	18.77862561	17.41106004	23.24846443	0.592803855	0.59386254	19.35503971	17.53361312	0.582264283	15.147529	18.24036642
Q9BUP0	19.94827044	19.66756052	20.14093911	20.10910276	20.5892966	21.26111903	18.80242998	19.85336191	16.01944787	20.89431228	20.94431833	20.52874716	22.33540167	20.08721986	20.89973952	20.9345542	20.1232476	20.49730867	20.33614408	19.96143115	19.21996464	19.97920476	18.8749746	21.5500659	18.72719828	21.10854934	20.62629067	20.70096827	19.99349378	20.58363705	20.39766824	20.49196231	20.14664822	20.23510035	21.40112274	20.23325937	20.3796778	20.31990264	21.00344723	23.00356664	19.9414922	20.25397801	19.77114083	20.42757309	21.36888195	21.1402539	20.37075178	20.12700688	22.07406811	20.51318724	20.38580317	20.6431181	20.29479096	18.85394313	17.04424452	20.29058125	20.84970365	20.14611337	20.016862	14.86924535	20.97926923	20.29149688
Q9BUQ8	23.07640266	22.18465368	20.1049794	21.06697489	19.95991653	20.64696943	20.71783109	20.52906971	21.46949476	19.7182148	21.03741675	21.5732473	20.4931374	20.76611405	20.64916834	20.3786641	19.39506666	22.19959492	20.83505848	21.37622186	25.55748395	20.67101988	21.50209416	20.41172536	21.00072954	21.37321671	20.28656848	19.5804855	20.66884929	20.65767793	20.8940914	19.43675728	21.19479006	19.76087605	24.27239977	22.59335294	20.97946811	20.19480223	20.55556322	20.60651795	20.39683209	20.94104178	21.12113397	21.08520628	20.49137874	20.7667416	22.66816544	24.92352167	20.67296285	20.92046281	21.04716469	21.02792303	21.04105601	21.63852286	21.40076181	20.8204134	19.43463675	20.91257599	21.06265161	17.08092761	20.31342641	20.71312605
Q9BUR4	20.56913616	17.62668626	17.46210581	18.29796773	20.38416097	19.55380176	17.20989922	17.54479928	20.00149341	20.1790231	18.28735293	17.4512642	21.02711227	15.29166549	22.71028557	15.62411617	0.580919088	21.50069116	0.58900828	18.70802013	18.38040016	19.52388866	17.8352346	20.13066796	17.17439421	17.92783356	17.98251581	18.63846939	17.54091577	16.86963865	16.58749404	19.47761895	16.13205582	16.39878022	18.61271442	16.16882925	17.49009998	17.60156554	19.45020291	20.57646232	18.19591133	17.17946419	18.72028173	19.34168088	20.2099187	19.42462918	21.80326222	17.32668513	19.22546032	19.71516205	17.51970991	19.26206774	17.64259645	18.23673525	18.56715907	19.68666733	21.97025329	19.78242259	17.77514265	0.579789528	0.587394711	18.54741363
Q9BUT9	0.588305	14.49177152	16.88695512	19.03367538	0.594062005	20.12398622	19.94715382	21.06108965	0.57860587	0.580681137	20.74520438	0.589697852	16.42708338	15.2545209	0.592353887	19.7015494	0.590943965	0.575947426	17.66363563	17.1242242	0.590020342	0.592005425	0.59064396	0.593199869	20.26106736	22.19410756	20.35883079	0.580348902	17.47385362	19.17982361	18.27101185	20.22382894	21.25598735	19.55116622	0.579761957	19.69239745	1.231788226	0.581798551	0.581545208	0.587942902	0.593965107	17.04186967	16.11935991	16.84050624	0.582455684	0.589135631	16.76777226	0.575371608	20.07674124	17.84742902	16.33536623	17.07671205	16.6100153	15.19762856	0.586114845	17.98278604	0.581593449	0.577312248	1.357641466	0.590440685	0.587562884	13.18032183
Q9BV10	0.585065275	17.53527739	0.581553241	12.94046344	22.4230941	0.584785805	0.58378795	12.06946157	0.58178094	22.57977582	0.580055791	0.587543826	0.589974151	18.23929551	0.594500883	0.577409664	0.592660531	0.58343511	0.577534522	0.580316436	0.576262763	0.58912677	21.93685995	0.580077956	18.6982498	0.584684816	0.577983819	0.579543057	17.25175168	16.43320656	0.593488914	20.53861404	0.588886667	0.583262164	0.587942758	0.593508745	0.587565855	0.579490537	20.3119585	0.580686415	0.575400075	0.586127144	20.16011177	20.00669709	0.593790556	0.593527298	0.582753472	0.591303303	0.582429295	0.587322899	0.57788302	0.585745229	21.16136857	16.7476296	0.578134725	23.6716634	0.583664217	0.579263263	0.591242414	0.590102949	22.12511656	0.580668228
Q9BV19	0.575685984	16.1446027	20.67682311	21.01328655	0.593115522	0.578597581	18.71118845	13.93415049	0.592448385	0.578933729	0.587100423	13.78135451	0.577076799	0.587157413	0.577026308	17.85046433	20.06228236	0.575359096	20.70014621	0.593454145	0.58399041	17.16027553	18.72820515	0.588047578	15.29267128	16.16323076	16.17770633	13.5219519	19.23296497	18.18744873	0.577590608	17.93960585	18.57510121	0.594393423	22.13184582	0.57756993	14.21981298	0.583009941	13.53862719	0.583126092	0.578078287	0.577701281	12.87752923	16.83813327	15.97408001	0.576149639	0.578881567	0.579939164	0.587161256	16.18612694	16.39407405	15.52050251	16.54984329	17.8746153	0.579737451	0.576541163	0.579331193	0.584605555	0.593982386	0.593115514	0.590277358	19.6721986
Q9BV81	20.26857084	20.85977163	20.50608647	20.62365793	0.583172078	22.00668613	20.00830295	21.09137082	0.575704544	0.58599905	20.35876614	19.50668978	0.588164686	20.20984777	21.47750198	19.856708	19.39971171	0.586236905	19.58005127	21.13516269	0.579152948	20.80937926	19.84998581	0.583611513	19.22423181	20.49842974	20.02119637	19.82509252	20.28393897	19.99256343	20.20663836	0.580887176	20.4267207	0.585511045	20.90306734	20.23036953	20.62657186	0.585214914	21.3873203	20.41135517	22.77626776	20.50403992	20.04762086	20.67005281	20.90982059	20.83434682	0.576622697	20.09126169	0.592216643	20.10855349	19.60584401	19.88987396	19.73676371	19.20036509	0.58458613	0.590338667	0.582797543	0.58421423	20.9146636	0.582243332	19.21568451	20.07689713
Q9BV86	19.11917307	17.85813679	17.47551612	18.51063283	18.01889358	16.54305802	18.0983449	17.42825754	0.593890529	18.97858566	18.32897248	17.63035401	18.08022322	17.83253273	17.90440806	18.06664222	16.18243603	18.28770956	17.57485253	18.93580405	18.80676249	19.8988284	17.74034549	19.42948311	17.50780117	18.54116422	18.39998219	16.73136223	18.90704725	18.71200865	18.57815844	18.69800705	19.69038649	17.54562735	19.37017907	18.5140316	18.43838235	17.76729764	18.10584155	17.78659519	18.14641641	18.69643984	17.60563053	18.08712013	18.17959039	21.05662978	18.93015873	18.4327775	19.9344958	17.45974265	18.95995578	18.07489325	17.86466121	18.38435217	0.593995348	17.9635456	17.44852104	17.32867616	17.65266284	16.97905697	18.71804888	18.28723694
Q9BV94	19.09506328	16.62851629	17.40548234	16.46818351	18.59277455	17.29683487	16.43501335	17.60171639	0.580158875	17.60985731	19.01661942	0.577141691	16.6687067	16.8465775	0.575707373	17.20301561	18.06202159	19.24747181	17.72777403	18.67417783	18.3563308	16.83617453	16.97049274	0.580897482	18.04428621	18.14553604	16.84452562	18.82935595	16.46378278	16.20010088	17.35035599	16.83868027	0.591148837	16.95520105	16.28233029	18.0060615	17.18536864	19.60175968	17.212509	15.60639787	18.68406499	17.67616704	17.0746323	17.32259785	17.03782994	18.32357255	0.586492052	18.92836711	0.590044252	16.10770158	14.49715466	15.77713971	14.99960774	17.04275216	0.590147302	18.32160914	0.587557015	18.33016302	18.25172655	0.589761488	0.585198267	14.8990125
Q9BVI4	0.592474121	17.17829222	17.86387499	16.97668359	18.02291162	17.86437131	18.11544838	17.82946668	0.578967121	0.583125369	17.74786547	19.7496125	14.53834632	17.584067	15.26622908	16.94075815	17.1590874	16.09089533	16.61445678	12.59442257	1.778563858	18.28638883	18.70778123	0.592312275	16.86971413	17.47692366	17.8721021	17.02764113	16.88482496	16.93838244	16.67926531	17.70702383	16.84078541	20.29620515	18.18498548	18.634611	16.97717457	21.82099207	15.59200312	18.30432709	16.85046214	17.64952558	17.94578869	17.37191327	19.20411617	16.37782453	18.1191547	16.69472101	21.96419093	18.95285684	18.70454853	18.0998019	17.81357209	18.31522075	0.580447119	17.39628728	20.55859553	14.03360733	18.87786337	0.587466656	18.45062832	16.37295935
Q9BVM2	0.5937334	18.31102471	16.7448794	20.23907272	18.83532463	19.42641398	19.41850094	19.30565001	21.71997876	17.92791492	17.65498253	18.88719542	18.77015987	19.45369979	18.94520707	19.64350646	20.66943063	19.33786822	20.09737007	20.73073309	17.31502169	17.38993377	18.78728913	0.591421564	20.6115626	20.20177111	20.20510758	16.66223961	19.36910727	16.23848638	20.3379915	20.44945095	16.67243473	17.64329528	20.00049419	20.11913554	15.93168137	17.22883909	19.76916572	17.86116956	18.52471769	19.48081337	19.74514272	20.32057829	18.28811625	18.7497467	18.88905577	19.53529864	20.47387875	20.18504388	20.77264169	20.11973588	19.51537465	19.65332641	21.14386428	19.4249938	18.79751925	19.06599358	18.14127817	21.0426296	20.77127093	18.79085218
Q9BVQ7	19.75676876	17.89409538	20.82274022	18.55796881	18.46356104	20.78891225	19.68773555	20.92819765	0.57841441	19.4506331	18.33952655	20.464753	0.592122503	21.13787702	0.585913771	19.72060124	20.59066802	16.88964832	16.65329852	19.18386659	18.25765803	21.02335742	18.95549161	19.33093	19.89372637	19.43605867	18.23014053	19.27586022	18.07085059	17.4104115	19.75793411	19.15353441	16.71842459	18.0774682	20.67710366	20.3675434	18.89095668	18.02124772	20.71884284	22.56092822	17.350764	19.23155007	20.64410327	20.04784681	18.80922714	16.83416335	19.45108607	18.68051116	20.99997506	19.87454907	18.15428195	20.11873644	20.39890257	18.44592795	0.584187949	18.98865609	17.9418073	18.74011714	20.4380979	0.576660626	16.39338011	15.87028184
Q9BVS4	17.49661001	17.70747078	16.35043976	17.14687938	19.31997332	19.09587891	13.91902078	17.80595853	0.588108833	0.589039514	18.4403685	17.95831499	18.53456293	16.82824139	18.26628242	15.95350333	17.05958905	0.578198157	19.13039617	15.65211924	15.50899426	16.45889794	18.25267048	0.594138492	13.33542607	15.71458051	17.0518344	17.32037928	17.4986076	16.96429221	15.3507721	17.41244218	13.39899844	14.76188089	17.94100371	15.78576135	17.13560596	13.25762523	17.84481101	18.83132783	15.25886244	17.92144618	17.36907092	18.18701174	18.66262144	18.38395842	18.0921908	16.26397304	0.58362935	19.38394537	16.99344377	18.21027121	16.46133256	17.93514922	0.593469229	18.54831018	0.588302503	16.260175	17.37222795	0.577321061	0.585774823	16.76418855
